Molecule,Variability_CV,VirtualProfileId,ParameterSetId,PopulationIndividualId,Dose_mg_kg,AUC0_28d_ug_h_mL,Cmax_ug_mL,Lambda_z_1_h,AUCinf_ug_h_mL,Terminal_CL_L_day,Profile_type
Golimumab,0.5,1090,22,39,1,867.1606524398369,16.576842963695526,0.009390188415570688,868.3791979315888,0.09848177212155389,Sparse reduced-study candidate
Golimumab,0.5,1090,22,39,3,2593.9804152576703,49.729348719120026,0.009367954164088848,2597.672234486779,0.09876479543928203,Sparse reduced-study candidate
Golimumab,0.5,1090,22,39,10,8557.324878319825,165.75002074241638,0.009354222122160288,8569.600029937255,0.09979406505209161,Sparse reduced-study candidate
Golimumab,0.5,1090,22,39,30,24946.430254356343,497.11049795150757,0.009349053045945613,24982.499925712902,0.10269531376775067,Sparse reduced-study candidate
Golimumab,0.5,1091,22,40,0.1,158.28971249015368,3.0241467989981174,0.009469470863415914,158.50307007237225,0.09842941848835542,Sparse reduced-study candidate
Golimumab,0.5,1091,22,40,1,1580.1289377675107,30.240916460752487,0.009375943949240038,1582.3672935820077,0.09859509280254276,Sparse reduced-study candidate
Golimumab,0.5,1091,22,40,3,4714.8650992647945,90.71873724460602,0.009361548296653352,4721.603187899914,0.09912754881111809,Sparse reduced-study candidate
Golimumab,0.5,1091,22,40,10,15424.45532652445,302.3451805114746,0.009351051854916534,15446.663575416645,0.10100152009960399,Sparse reduced-study candidate
Golimumab,0.5,1091,22,40,30,44052.12276255278,906.5171957015991,0.009346720786534141,44116.33452478456,0.1060924384396292,Sparse reduced-study candidate
Golimumab,0.5,1092,22,41,0.1,169.08421252595258,3.2302938401699066,0.009466237322651932,169.312578542206,0.098426616064344,Sparse reduced-study candidate
Golimumab,0.5,1092,22,41,1,1687.5368533549652,32.30230361223221,0.009374709733691455,1689.92905855853,0.09861280317442755,Sparse reduced-study candidate
Golimumab,0.5,1092,22,41,3,5033.472248709827,96.9023197889328,0.009358485559293339,5040.670403985842,0.09918242710251564,Sparse reduced-study candidate
Golimumab,0.5,1092,22,41,10,16446.415574144157,322.9495882987976,0.009350766641684041,16470.106532092723,0.10118249162848814,Sparse reduced-study candidate
Golimumab,0.5,1092,22,41,30,46838.86469940626,968.2497024536133,0.009346442552458,46907.21951823522,0.10658187162357373,Sparse reduced-study candidate
Golimumab,0.5,1093,22,42,0.1,76.52480295749326,1.4627845957875252,0.009508097824771314,76.62553354821473,0.09848422257449319,Sparse reduced-study candidate
Golimumab,0.5,1093,22,42,1,765.3174769131504,14.627743139863014,0.00939390549554616,766.3906834026554,0.09846682983340563,Sparse reduced-study candidate
Golimumab,0.5,1093,22,42,3,2290.1709968210935,43.88231635093689,0.00936969423016655,2293.42702220143,0.09871348895516166,Sparse reduced-study candidate
Golimumab,0.5,1093,22,42,10,7564.2719298536185,146.26319110393524,0.00935506334384589,7575.114942216898,0.09962101114525368,Sparse reduced-study candidate
Golimumab,0.5,1093,22,42,30,22121.778307854856,438.6829376220703,0.009349530543615607,22153.72507428562,0.10219147446599364,Sparse reduced-study candidate
Golimumab,0.5,1094,22,43,0.1,163.24420526331286,3.118763957172632,0.009467953505327368,163.46444852710943,0.09842806165129062,Sparse reduced-study candidate
Golimumab,0.5,1094,22,43,1,1629.4318967058982,31.18705004453659,0.00937536004213136,1631.7408684537102,0.09860321040231995,Sparse reduced-study candidate
Golimumab,0.5,1094,22,43,3,4861.142988069619,93.55688095092773,0.00935883310059109,4868.093221474982,0.09915271597374381,Sparse reduced-study candidate
Golimumab,0.5,1094,22,43,10,15893.96077462396,311.8022561073303,0.009350917561612517,15916.85005876424,0.10108462891852932,Sparse reduced-study candidate
Golimumab,0.5,1094,22,43,30,45334.0273552428,934.8521947860718,0.009346591327547997,45400.14370666847,0.10631787151187336,Sparse reduced-study candidate
Golimumab,0.5,1095,22,44,0.1,106.442112272072,2.034059213474393,0.009489966446121312,106.58378262550352,0.0984537208113137,Sparse reduced-study candidate
Golimumab,0.5,1095,22,44,1,1063.7092068300524,20.340362191200256,0.00938469367704343,1065.2085554873624,0.0985118822372204,Sparse reduced-study candidate
Golimumab,0.5,1095,22,44,3,3179.700869558581,61.01929396390915,0.009365440775322672,3184.2333253240404,0.09886433158811189,Sparse reduced-study candidate
Golimumab,0.5,1095,22,44,10,10465.149027941752,203.37554812431335,0.009353002234185203,10480.178580642401,0.10012777832819952,Sparse reduced-study candidate
Golimumab,0.5,1095,22,44,30,30326.478317981466,609.9092245101929,0.0093482804324636435,30370.427149722775,0.10365580232928193,Sparse reduced-study candidate
Golimumab,0.5,1096,22,45,0.1,93.60650956282193,1.7889613285660744,0.009496930852432237,93.73056642445265,0.09846444375710058,Sparse reduced-study candidate
Golimumab,0.5,1096,22,45,1,935.7258425115938,17.889443412423134,0.009388059075621966,937.0423036274935,0.09849211770155675,Sparse reduced-study candidate
Golimumab,0.5,1096,22,45,3,2798.3972280052785,53.666952252388,0.00936697184755457,2802.3823668682835,0.09879945215686707,Sparse reduced-study candidate
Golimumab,0.5,1096,22,45,10,9224.155772288666,178.87290716171265,0.009353746881192336,9237.393203173811,0.09991052543753064,Sparse reduced-study candidate
Golimumab,0.5,1096,22,45,30,26833.717580074197,536.454176902771,0.009348764773687372,26872.547252054537,0.10303222838671632,Sparse reduced-study candidate
Golimumab,0.5,1097,22,46,0.1,95.97353616842729,1.8341600429266691,0.009495566825571448,96.10083611716098,0.09846224919875633,Sparse reduced-study candidate
Golimumab,0.5,1097,22,46,1,959.3315984149049,18.341419100761414,0.009387383076961948,960.6817815325833,0.0984957210168122,Sparse reduced-study candidate
Golimumab,0.5,1097,22,46,3,2868.751676989559,55.0228089094162,0.009366662483139911,2872.837783436837,0.09881140378197882,Sparse reduced-study candidate
Golimumab,0.5,1097,22,46,10,9453.411733070161,183.39151740074158,0.009353596891352066,9466.980102585647,0.0999506111921834,Sparse reduced-study candidate
Golimumab,0.5,1097,22,46,30,27480.84890865578,550.0009059906006,0.009348670764426944,27520.62593581932,0.1031477753744816,Sparse reduced-study candidate
Golimumab,0.5,1098,22,47,0.1,159.13046600319078,3.0402028933167458,0.009469209057909636,159.34499169378427,0.09842918434834745,Sparse reduced-study candidate
Golimumab,0.5,1098,22,47,1,1588.4960153531958,30.401471257209778,0.00937584249681557,1590.746354357884,0.09859647026344699,Sparse reduced-study candidate
Golimumab,0.5,1098,22,47,3,4739.693144358082,91.20036363601685,0.009361503673320934,4746.466929297927,0.09913182455102436,Sparse reduced-study candidate
Golimumab,0.5,1098,22,47,10,15504.182013914813,303.950035572052,0.00935102896013254,15526.505886201072,0.10101562886954787,Sparse reduced-study candidate
Golimumab,0.5,1098,22,47,30,44270.0013791006,911.3256454467773,0.009346698311710346,44334.53671832459,0.1061307868991267,Sparse reduced-study candidate
Golimumab,0.5,1099,22,48,0.1,119.44132542111915,2.2822848055511713,0.009483846000806267,119.60089579847566,0.09844532347369568,Sparse reduced-study candidate
Golimumab,0.5,1099,22,48,1,1193.268106915213,22.82254993915558,0.009381906039809014,1194.952720932849,0.0985323408061963,Sparse reduced-study candidate
Golimumab,0.5,1099,22,48,3,3565.3551691394177,68.46538782119751,0.009364188639789895,3570.4414128041094,0.09893019528958748,Sparse reduced-study candidate
Golimumab,0.5,1099,22,48,10,11716.54162233204,228.18989753723145,0.009352386968096354,11733.380031559565,0.10034746034778967,Sparse reduced-study candidate
Golimumab,0.5,1099,22,48,30,33823.76290093407,684.2900991439819,0.00934784182513199,33872.85242265745,0.10427951618342905,Sparse reduced-study candidate
Golimumab,0.5,1100,22,49,0.1,86.92232476035082,1.6613264568150043,0.009501005039002757,87.0372369857507,0.0984712840528486,Sparse reduced-study candidate
Golimumab,0.5,1100,22,49,1,869.0559310893186,16.613122075796127,0.00939012595696026,870.2771824496182,0.09848205444470705,Sparse reduced-study candidate
Golimumab,0.5,1100,22,49,3,2599.6322382440603,49.83817934989929,0.009367925115229152,2603.3321670613936,0.09876575023547698,Sparse reduced-study candidate
Golimumab,0.5,1100,22,49,10,8575.775868386867,166.1127269268036,0.009354208341738538,8588.07763604421,0.09979728700201558,Sparse reduced-study candidate
Golimumab,0.5,1100,22,49,30,24998.75241046365,498.1979727745056,0.009349044638920095,25034.898541564176,0.10270465213393425,Sparse reduced-study candidate
Golimumab,0.5,1101,23,0,0.1,208.50750967376968,2.7008330449461937,0.007181824758914004,210.01690987068915,0.06630683642522958,Sparse reduced-study candidate
Golimumab,0.5,1101,23,0,1,2099.6414206951094,27.008284628391266,0.00671044433230062,2119.8000567237173,0.06569278477542255,Sparse reduced-study candidate
Golimumab,0.5,1101,23,0,3,6275.28323519373,81.02256059646606,0.006665970516637947,6337.06923778521,0.06592427682324763,Sparse reduced-study candidate
Golimumab,0.5,1101,23,0,10,20599.166104890544,270.0451970100403,0.006648429167882648,20804.383382009648,0.0669356867426791,Sparse reduced-study candidate
Golimumab,0.5,1101,23,0,30,59208.062518137536,809.8111867904663,0.0066380302442577786,59804.89116437054,0.06985493971247762,Sparse reduced-study candidate
Golimumab,0.5,1102,23,1,0.1,202.82579938125014,2.6279029436409473,0.007191244438502034,204.28336576665052,0.06632714074061932,Sparse reduced-study candidate
Golimumab,0.5,1102,23,1,1,2043.0087875162046,26.27900317311287,0.006711827343572265,2062.605104445636,0.0656913508211924,Sparse reduced-study candidate
Golimumab,0.5,1102,23,1,3,6106.880136655969,78.83484363555908,0.006666571306438244,6166.985743362211,0.06591322949022209,Sparse reduced-study candidate
Golimumab,0.5,1102,23,1,10,20054.871027736954,262.75450587272644,0.006648725505830929,20254.61979133127,0.06689600541389118,Sparse reduced-study candidate
Golimumab,0.5,1102,23,1,30,57705.270108863035,787.9587650299072,0.006638335762274292,58286.70970321096,0.06973904491005578,Sparse reduced-study candidate
Golimumab,0.5,1103,23,2,0.1,226.56513720366937,2.9326102696359158,0.007078984333684903,228.25809353137825,0.06624340301378406,Sparse reduced-study candidate
Golimumab,0.5,1103,23,2,1,2279.5787019441796,29.325997084379196,0.006706493435981913,2301.5242848397966,0.06569816786447513,Sparse reduced-study candidate
Golimumab,0.5,1103,23,2,3,6810.0749317481295,87.9752665758133,0.006664246343076131,6877.198222041861,0.06595967889580949,Sparse reduced-study candidate
Golimumab,0.5,1103,23,2,10,22324.65841174915,293.21510195732117,0.006647544379476498,22547.22136858937,0.06706189039338421,Sparse reduced-study candidate
Golimumab,0.5,1103,23,2,30,63952.87675818511,879.2534351348877,0.006637085902509534,64598.373875332145,0.07022123920706522,Sparse reduced-study candidate
Golimumab,0.5,1104,23,3,0.1,177.36560538833626,2.3010728415101767,0.007240027392328442,178.59290545637,0.06643267816828814,Sparse reduced-study candidate
Golimumab,0.5,1104,23,3,1,1789.1306660844607,23.010773956775665,0.006719066585340765,1806.2068494932703,0.06568685648961571,Sparse reduced-study candidate
Golimumab,0.5,1104,23,3,3,5351.443791355714,69.03068572282791,0.0066696976961090745,5404.013152980179,0.06586441229207378,Sparse reduced-study candidate
Golimumab,0.5,1104,23,3,10,17607.625408689197,230.08092641830444,0.006650187037392506,17782.804841785965,0.06671841206649023,Sparse reduced-study candidate
Golimumab,0.5,1104,23,3,30,50911.18940068748,690.0176525115967,0.006637601046558512,51423.37399750107,0.06921602428439891,Sparse reduced-study candidate
Golimumab,0.5,1105,23,4,0.1,137.22779894918452,1.785694481804967,0.007348423928035365,138.10124556289162,0.06666941761438881,Sparse reduced-study candidate
Golimumab,0.5,1105,23,4,1,1388.5126674107275,17.857082560658455,0.00673568426521501,1401.6151213339115,0.06568942838414366,Sparse reduced-study candidate
Golimumab,0.5,1105,23,4,3,4157.695965350168,53.570298850536346,0.006676807746056035,4198.362681114342,0.06579085929081213,Sparse reduced-study candidate
Golimumab,0.5,1105,23,4,10,13721.669952185102,178.5551369190216,0.006653158551988528,13857.89616026561,0.06643959160192761,Sparse reduced-study candidate
Golimumab,0.5,1105,23,4,30,39991.64537893368,535.5381488800049,0.006640863053647042,40392.68553900956,0.06838215501621814,Sparse reduced-study candidate
Golimumab,0.5,1106,23,5,0.1,140.89310569646972,1.8327678088098764,0.007336326660961198,141.79825211855393,0.0666428388956326,Sparse reduced-study candidate
Golimumab,0.5,1106,23,5,1,1425.1181579287434,18.327808007597923,0.006733789996315999,1438.5834969961677,0.0656884921268095,Sparse reduced-study candidate
Golimumab,0.5,1106,23,5,3,4266.856978880164,54.982419312000275,0.006676000012911154,4308.611782251729,0.06579732788095724,Sparse reduced-study candidate
Golimumab,0.5,1106,23,5,10,14077.977593231955,183.26150178909302,0.0066528387957953804,14217.772418461105,0.06646496928976663,Sparse reduced-study candidate
Golimumab,0.5,1106,23,5,30,40999.83959981655,549.6496438980103,0.006640546777561144,41411.11447378376,0.0684587086706023,Sparse reduced-study candidate
Golimumab,0.5,1107,23,6,0.1,159.58552245663503,2.0727986935526133,0.007282170619203064,160.65440964933973,0.06652434848636427,Sparse reduced-study candidate
Golimumab,0.5,1107,23,6,1,1611.7285904468786,20.72807550430298,0.006725434904730588,1627.0445737511257,0.06568615332242617,Sparse reduced-study candidate
Golimumab,0.5,1107,23,6,3,4823.080418073846,62.182921171188354,0.00667243048030282,4870.380586125311,0.06583117937741888,Sparse reduced-study candidate
Golimumab,0.5,1107,23,6,10,15890.51597756658,207.25926160812378,0.006651375692282121,16048.473888065626,0.06659468064020377,Sparse reduced-study candidate
Golimumab,0.5,1107,23,6,30,46106.51608530951,621.6000080108643,0.00663899771595275,46569.71594498659,0.06884793937336227,Sparse reduced-study candidate
Golimumab,0.5,1108,23,7,0.1,178.13411526268544,2.310938900336623,0.00723837391373299,179.36831155979175,0.06642908896176179,Sparse reduced-study candidate
Golimumab,0.5,1108,23,7,1,1796.7964038822781,23.109430074691772,0.006718818833184906,1813.9486650157132,0.06568693897091732,Sparse reduced-study candidate
Golimumab,0.5,1108,23,7,3,5374.265988103336,69.32664513587952,0.006669591073814914,5427.062983513776,0.0658658664643605,Sparse reduced-study candidate
Golimumab,0.5,1108,23,7,10,17681.69310609128,231.0672640800476,0.006650139069316646,17857.615722236154,0.06672376486794714,Sparse reduced-study candidate
Golimumab,0.5,1108,23,7,30,51117.73054631918,692.9744482040405,0.006637542039151887,51632.02373548064,0.06923187973361447,Sparse reduced-study candidate
Golimumab,0.5,1109,23,8,0.1,110.3436991442663,1.440327800810337,0.007457368439190593,110.98992600067146,0.06691083930784303,Sparse reduced-study candidate
Golimumab,0.5,1109,23,8,1,1119.8604519785686,14.403461292386055,0.006753248725712153,1130.301466107744,0.06570308299248374,Sparse reduced-study candidate
Golimumab,0.5,1109,23,8,3,3356.0232568891947,43.2097926735878,0.006684284721957493,3388.701396127582,0.06574579671056431,Sparse reduced-study candidate
Golimumab,0.5,1109,23,8,10,11099.007093693894,144.02465522289276,0.006655979600171114,11208.984659972379,0.06625425342886157,Sparse reduced-study candidate
Golimumab,0.5,1109,23,8,30,32525.76889716944,431.99483156204224,0.006643352660580373,32851.1881073174,0.06781881750358482,Sparse reduced-study candidate
Golimumab,0.5,1110,23,9,0.1,164.0695297773281,2.1303709130734205,0.007270787245039012,165.1781485730683,0.06649953927599232,Sparse reduced-study candidate
Golimumab,0.5,1110,23,9,1,1656.4768391853352,21.3037870824337,0.006723703598308104,1672.2367477800897,0.0656860985333098,Sparse reduced-study candidate
Golimumab,0.5,1110,23,9,3,4956.393778885836,63.90997767448425,0.0066716887580112235,5005.023297891069,0.06583947840881468,Sparse reduced-study candidate
Golimumab,0.5,1110,23,9,10,16324.192788296828,213.01510334014893,0.006651059794602159,16486.498841554094,0.06662585479267848,Sparse reduced-study candidate
Golimumab,0.5,1110,23,9,30,47322.994259689825,638.8561964035034,0.00663863932498559,47798.58433539304,0.06894097972544144,Sparse reduced-study candidate
Golimumab,0.5,1111,23,10,0.1,229.21898057215265,2.9666720889508724,0.0070746104067949,230.93682864506812,0.06623549733131485,Sparse reduced-study candidate
Golimumab,0.5,1111,23,10,1,2306.0165574102334,29.666606336832047,0.006705963530098219,2328.2247270844537,0.06569905181179647,Sparse reduced-study candidate
Golimumab,0.5,1111,23,10,3,6888.616012934922,88.99702727794647,0.006664013947701718,6956.523274152296,0.06596491563935727,Sparse reduced-study candidate
Golimumab,0.5,1111,23,10,10,22577.68535711112,296.62009477615356,0.006647420757452766,22802.793155040217,0.0670804475286034,Sparse reduced-study candidate
Golimumab,0.5,1111,23,10,30,64646.24677332259,889.4578456878662,0.006636950298967996,65298.8661951586,0.0702747991904191,Sparse reduced-study candidate
Golimumab,0.5,1112,23,11,0.1,194.38677876681297,2.5195769034326077,0.0072061458051459705,195.76763731397878,0.06635931149187708,Sparse reduced-study candidate
Golimumab,0.5,1112,23,11,1,1958.8774881037816,25.195766240358353,0.006714024398562306,1977.6385436072171,0.06568948439309598,Sparse reduced-study candidate
Golimumab,0.5,1112,23,11,3,5856.631043049647,75.58532059192657,0.006667522974340105,5914.239839994196,0.06589691647283559,Sparse reduced-study candidate
Golimumab,0.5,1112,23,11,10,19245.202856416563,251.92517638206482,0.006649184002205609,19436.819617619443,0.0668370951632993,Sparse reduced-study candidate
Golimumab,0.5,1112,23,11,30,55464.269571483565,755.498743057251,0.006636317387532331,56022.99205893627,0.0695661110578345,Sparse reduced-study candidate
Golimumab,0.5,1113,23,12,0.1,230.5523532430306,2.983785979449749,0.007072447294413605,232.28271771180152,0.0662315882811491,Sparse reduced-study candidate
Golimumab,0.5,1113,23,12,1,2319.299038321885,29.83773797750473,0.006705701509633564,2341.6391373704596,0.06569950543955447,Sparse reduced-study candidate
Golimumab,0.5,1113,23,12,3,6928.072247768265,89.5103931427002,0.006663899109747302,6996.37335628265,0.06596754864646859,Sparse reduced-study candidate
Golimumab,0.5,1113,23,12,10,22704.759624997456,298.33086133003235,0.0066473592765529535,22931.14559448077,0.06708977212205766,Sparse reduced-study candidate
Golimumab,0.5,1113,23,12,30,64994.23689884531,894.5847272872925,0.006636882460763513,65650.43181475537,0.07030168530067454,Sparse reduced-study candidate
Golimumab,0.5,1114,23,13,0.1,156.10884031002115,2.028158213943243,0.00729138881854642,157.14703335976742,0.06654446225693744,Sparse reduced-study candidate
Golimumab,0.5,1114,23,13,1,1577.0287206779738,20.281677693128586,0.006726843143258718,1592.0005011299386,0.06568631619636162,Sparse reduced-study candidate
Golimumab,0.5,1114,23,13,3,4719.685266359887,60.84378808736801,0.0066730329931623585,4765.954486070829,0.06582478826074538,Sparse reduced-study candidate
Golimumab,0.5,1114,23,13,10,15553.967912929631,202.7962625026703,0.006651628963925032,15708.552138139139,0.06657051991958765,Sparse reduced-study candidate
Golimumab,0.5,1114,23,13,30,45161.06868181349,608.2195043563843,0.00663927876876299,45614.64446767035,0.06877570757529665,Sparse reduced-study candidate
Golimumab,0.5,1115,23,14,0.1,144.00786710759175,1.872768485918641,0.007326462474930325,144.94006513361447,0.06662119715832641,Sparse reduced-study candidate
Golimumab,0.5,1115,23,14,1,1456.2215043249746,18.727809190750122,0.006732253000342489,1469.9952239583356,0.06568783692647484,Sparse reduced-study candidate
Golimumab,0.5,1115,23,14,3,4359.596791875761,56.1823770403862,0.006675344331179468,4402.276057422275,0.06580287466839091,Sparse reduced-study candidate
Golimumab,0.5,1115,23,14,10,14380.53391337053,187.26074695587158,0.006652576245440379,14523.359496977175,0.06648654987447616,Sparse reduced-study candidate
Golimumab,0.5,1115,23,14,30,41854.813482070706,561.6406917572021,0.006640281962323483,42274.771875071274,0.06852370972415273,Sparse reduced-study candidate
Golimumab,0.5,1116,23,15,0.1,153.88705147786862,1.9996295683085918,0.007297469560535201,154.90568291315725,0.06655774168994855,Sparse reduced-study candidate
Golimumab,0.5,1116,23,15,1,1554.8515588947714,19.99639794230461,0.006727774902217655,1569.603373034139,0.0656864823736254,Sparse reduced-study candidate
Golimumab,0.5,1116,23,15,3,4653.596168050669,59.98798459768295,0.006673431622958053,4699.206447170468,0.06582072449177279,Sparse reduced-study candidate
Golimumab,0.5,1116,23,15,10,15338.758274880462,199.94405508041382,0.006651795095008209,15491.185439036013,0.06655509012020823,Sparse reduced-study candidate
Golimumab,0.5,1116,23,15,30,44555.84137063982,599.6682286262512,0.006639459863210864,45003.25890255552,0.06872950546957075,Sparse reduced-study candidate
Golimumab,0.5,1117,23,16,0.1,242.28888888212262,3.13442163169384,0.007054345109876957,244.1296969141455,0.06619893955022126,Sparse reduced-study candidate
Golimumab,0.5,1117,23,16,1,2436.196404554852,31.344053149223328,0.006703515377205992,2459.6976917851816,0.06570371270586527,Sparse reduced-study candidate
Golimumab,0.5,1117,23,16,3,7275.2228911230695,94.02903020381927,0.006662937245326525,7346.989566461424,0.06599081257257236,Sparse reduced-study candidate
Golimumab,0.5,1117,23,16,10,23821.74475189003,313.3888363838196,0.006646832868214781,24059.369422038548,0.06717186458606704,Sparse reduced-study candidate
Golimumab,0.5,1117,23,16,30,68046.57286186489,939.7097826004028,0.006636292156740501,68734.15838288318,0.07053753517315757,Sparse reduced-study candidate
Golimumab,0.5,1118,23,17,0.1,127.33737871172914,1.658658916130662,0.0073839982964499775,128.12607102096757,0.06674783460589288,Sparse reduced-study candidate
Golimumab,0.5,1118,23,17,1,1289.7123699254469,16.586744785308838,0.006741317880464288,1301.8356367151164,0.06569291511169403,Sparse reduced-study candidate
Golimumab,0.5,1118,23,17,3,3862.9783934457137,49.75942522287369,0.006679207898479695,3900.707794356835,0.06577373836806871,Sparse reduced-study candidate
Golimumab,0.5,1118,23,17,10,12758.724455030471,165.85401892662048,0.0066540891378338955,12885.309284629682,0.06637122639665233,Sparse reduced-study candidate
Golimumab,0.5,1118,23,17,30,37259.697541947025,497.4540710449219,0.00664174031046979,37633.031783074555,0.06817524971020339,Sparse reduced-study candidate
Golimumab,0.5,1119,23,18,0.1,191.34719200189824,2.48055886477232,0.007211801186224116,192.7005094534619,0.0663715359941823,Sparse reduced-study candidate
Golimumab,0.5,1119,23,18,1,1928.5702867557334,24.805594235658646,0.0067148614038768555,1947.0304806543977,0.06568889869145267,Sparse reduced-study candidate
Golimumab,0.5,1119,23,18,3,5766.460223314177,74.41486716270447,0.006667884875618086,5823.169434676983,0.06589106985170788,Sparse reduced-study candidate
Golimumab,0.5,1119,23,18,10,18953.212514565806,248.02451133728027,0.006649355084914699,19141.89743309552,0.06681588825763242,Sparse reduced-study candidate
Golimumab,0.5,1119,23,18,30,54654.46272818197,743.8063859939575,0.006636543453568875,55204.89952001742,0.06950377001220748,Sparse reduced-study candidate
Golimumab,0.5,1120,23,19,0.1,117.55802824183093,1.5330263413488865,0.007424068450563247,118.26419340372756,0.0668366299897923,Sparse reduced-study candidate
Golimumab,0.5,1120,23,19,1,1191.983178257445,15.330436080694199,0.006747779924397949,1203.1383174276439,0.06569801677055755,Sparse reduced-study candidate
Golimumab,0.5,1120,23,19,3,3571.332504102532,45.990630984306335,0.006681958130894943,3606.155754236095,0.06575739380874789,Sparse reduced-study candidate
Golimumab,0.5,1120,23,19,10,11804.41963101331,153.29300165176392,0.006655124508668733,11921.453999478836,0.06630382616006172,Sparse reduced-study candidate
Golimumab,0.5,1120,23,19,30,34541.7155950722,459.7882390022278,0.006642649430942768,34887.524992842475,0.06797025702328699,Sparse reduced-study candidate
Golimumab,0.5,1121,23,20,0.1,111.17328397110467,1.4509881846606731,0.007453358344825977,111.82635867830157,0.06690187910998693,Sparse reduced-study candidate
Golimumab,0.5,1121,23,20,1,1128.1551281992167,14.510063454508781,0.006752585279431741,1138.6782559514413,0.06570243605253151,Sparse reduced-study candidate
Golimumab,0.5,1121,23,20,3,3380.788892504967,43.52959245443344,0.006684002553550971,3413.713750716243,0.06574710777700156,Sparse reduced-study candidate
Golimumab,0.5,1121,23,20,10,11180.184691845825,145.0905203819275,0.006655876838402456,11290.974215432145,0.06625994698828058,Sparse reduced-study candidate
Golimumab,0.5,1121,23,20,30,32758.059568421613,435.1911664009094,0.00664327019559951,33085.82718678033,0.0678362383449341,Sparse reduced-study candidate
Golimumab,0.5,1122,23,21,0.1,223.634930037787,2.895000670105219,0.007158865897767495,225.28299869566104,0.06625745814267901,Sparse reduced-study candidate
Golimumab,0.5,1122,23,21,1,2250.385671948146,28.949911147356033,0.006707092945250139,2272.0413086132717,0.06569721597819624,Sparse reduced-study candidate
Golimumab,0.5,1122,23,21,3,6723.338176878538,86.84707581996918,0.0066645088652147605,6789.595726358884,0.06595390708633471,Sparse reduced-study candidate
Golimumab,0.5,1122,23,21,10,22045.1148480333,289.4554674625397,0.0066476826213382,22264.86665582259,0.0670414024349498,Sparse reduced-study candidate
Golimumab,0.5,1122,23,21,30,63186.13685485432,867.9859399795532,0.0066372366733452575,63823.76107609753,0.07016201460708865,Sparse reduced-study candidate
Golimumab,0.5,1123,23,22,0.1,225.44120003940168,2.9181841760873795,0.00715631211988173,227.10588508967183,0.06625197176128086,Sparse reduced-study candidate
Golimumab,0.5,1123,23,22,1,2268.38123373533,29.181738942861557,0.00670672167419947,2290.2156012686614,0.06569780014356207,Sparse reduced-study candidate
Golimumab,0.5,1123,23,22,3,6776.806943408486,87.54251897335052,0.006664346332916397,6843.598172889399,0.06595746406643152,Sparse reduced-study candidate
Golimumab,0.5,1123,23,22,10,22217.4528690226,291.7730212211609,0.006647597170746413,22438.937697805504,0.067054032986834,Sparse reduced-study candidate
Golimumab,0.5,1123,23,22,30,63658.91978975287,874.9315023422241,0.006637143625112028,64301.39819227172,0.07019853273232561,Sparse reduced-study candidate
Golimumab,0.5,1124,23,23,0.1,193.43073761713595,2.5073046796023846,0.007207907391765197,194.80292852752928,0.06636311867497686,Sparse reduced-study candidate
Golimumab,0.5,1124,23,23,1,1949.3452196672888,25.0730462372303,0.006714285090469123,1968.0116447138541,0.06568929558333549,Sparse reduced-study candidate
Golimumab,0.5,1124,23,23,3,5828.271663197202,75.21717846393585,0.00666763579752559,5885.5975276755125,0.06589507592041144,Sparse reduced-study candidate
Golimumab,0.5,1124,23,23,10,19153.383774617523,250.69831609725952,0.0066492374964483725,19344.0785389156,0.06683042481500474,Sparse reduced-study candidate
Golimumab,0.5,1124,23,23,30,55209.71277972925,751.8212556838989,0.00663638839260738,55765.83032716604,0.06954651148343674,Sparse reduced-study candidate
Golimumab,0.5,1125,23,24,0.1,182.63322470091762,2.36869677901268,0.0072289419255988615,183.90786737039457,0.06640864038185006,Sparse reduced-study candidate
Golimumab,0.5,1125,23,24,1,1841.671335113203,23.68699684739113,0.0067174094836367675,1859.2689677400544,0.06568749137161431,Sparse reduced-study candidate
Golimumab,0.5,1125,23,24,3,5507.850583755471,71.05925381183624,0.006668984325395947,5561.980023197505,0.06587440826822162,Sparse reduced-study candidate
Golimumab,0.5,1125,23,24,10,18115.0611063954,236.84147000312805,0.006649864306243456,18295.332548725186,0.06675512125875246,Sparse reduced-study candidate
Golimumab,0.5,1125,23,24,30,52325.03941648159,710.2839946746826,0.0066371988676652465,52851.66285242724,0.06932461970985619,Sparse reduced-study candidate
Golimumab,0.5,1126,23,25,0.1,165.41525271439906,2.147648809477687,0.0072674763115671255,166.53582614854744,0.06649233133153659,Sparse reduced-study candidate
Golimumab,0.5,1126,23,25,1,1669.9054010954153,21.476563811302185,0.006723201790324242,1685.7985362662034,0.06568611309490308,Sparse reduced-study candidate
Golimumab,0.5,1126,23,25,3,4996.394777780601,64.42827880382538,0.0066714736433157494,5045.42318436229,0.0658419814922224,Sparse reduced-study candidate
Golimumab,0.5,1126,23,25,10,16454.262401654643,214.74246382713318,0.006650967338509366,16617.872741792853,0.06663521560729992,Sparse reduced-study candidate
Golimumab,0.5,1126,23,25,30,47687.44765959732,644.0348625183105,0.006638532581752188,48166.751406644005,0.06896887380272623,Sparse reduced-study candidate
Golimumab,0.5,1127,23,26,0.1,139.44671126151295,1.8141921143978834,0.007341035414416076,140.33933077198768,0.06665317902968886,Sparse reduced-study candidate
